place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,coordinates,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJt1BRbNGLsIkRlcKTBOyCMVA,Ichiban,"Japanese & Chinese fare, plus a maki lunch buffet, amid ornate furnishings & white tablecloths.",,991,4.2,"Name: Peking Restaurant
Link: https://www.google.com/maps/search/Peking+Restaurant/@37.2889236,-76.7182941?authuser=0&hl=en&entry=ttu
Reviews: 1966 reviews

Name: Peter Chang
Link: https://www.google.com/maps/search/Peter+Chang/@37.2813306,-76.7186562?authuser=0&hl=en&entry=ttu
Reviews: 1086 reviews

Name: Oishii Japanese Ramen & Hibachi Grill
Link: https://www.google.com/maps/search/Oishii+Japanese+Ramen+%26+Hibachi+Grill/@37.2726197,-76.7080295?authuser=0&hl=en&entry=ttu
Reviews: 451 reviews

Name: Hong Kong Chinese Restaurant
Link: https://www.google.com/maps/search/Hong+Kong+Chinese+Restaurant/@37.269414399999995,-76.6755443?authuser=0&hl=en&entry=ttu
Reviews: 255 reviews

Name: Hibachi Buddha-Williamsburg
Link: https://www.google.com/maps/search/Hibachi+Buddha-Williamsburg/@37.3072095,-76.7505942?authuser=0&hl=en&entry=ttu
Reviews: 201 reviews",http://www.ichibanwilliamsburg.com/,(757) 253-8898,"{""latitude"":37.2786281,""longitude"":-76.7414052}",Ichiban (Owner),https://www.google.com/maps/contrib/102643703570918110080,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqIlXf5U39BJRxejcEo4STdjUdlK1TlKl6vCpCLX_bEqPgUR7VGEdn7dYyhhutWxtGNfVR87Ed3hqV-xMVPECZd53rwzPqDkekXmFfBWPReVol4Cv-6Hhk627OdbYv76e4BhIbGe0P8oars=s1024,Chinese restaurant,"Chinese restaurant, Asian restaurant, Sushi restaurant","11:30 AM-3 PM, 4:30-9 PM",,Open All Days,"4905 Courthouse St, Williamsburg, VA 23188","sushi, atmosphere, food and service, asian food, all you can eat, presentation, sashimi, wonton soup, tempura, singapore noodles",https://www.google.com/maps/place/Ichiban/data=!4m7!3m6!1s0x89b08bd16c5150b7:0x503182ec0493c295!8m2!3d37.2786281!4d-76.7414052!16s%2Fg%2F1thzvnyf!19sChIJt1BRbNGLsIkRlcKTBOyCMVA?authuser=0&hl=en&rclk=1,places to eat in williamsburg virginia
ChIJEyiquAeJsIkRgUTSqQNZ2Q8,Regency Room at The Williamsburg Inn,,,7,3.9,"Name: Shorty's Diner - Williamsburg
Link: https://www.google.com/maps/search/Shorty%E2%80%99s+Diner+-+Williamsburg/@37.269599899999996,-76.67712449999999?authuser=0&hl=en&entry=ttu
Reviews: 3082 reviews

Name: Le Yaca French Restaurant
Link: https://www.google.com/maps/search/Le+Yaca+French+Restaurant/@37.2883703,-76.7240977?authuser=0&hl=en&entry=ttu
Reviews: 1556 reviews

Name: Terrace & Goodwin Rooms
Link: https://www.google.com/maps/search/Terrace+%26+Goodwin+Rooms/@37.268904899999995,-76.6974386?authuser=0&hl=en&entry=ttu
Reviews: 63 reviews

Name: Bistro 515
Link: https://www.google.com/maps/search/Bistro+515/@37.2850226,-76.71034089999999?authuser=0&hl=en&entry=ttu
Reviews: 63 reviews",https://www.colonialwilliamsburghotels.com/event-venues/regency-dining-room/,(855) 546-7748,"{""latitude"":37.2688985,""longitude"":-76.6975652}",Regency Room at The Williamsburg Inn (Owner),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hqF4QpJXG0ROoPQsehn6oA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.74332&pitch=0&thumbfov=s1024,Restaurant,Restaurant,Open 24 hours,,Open All Days,"136 Francis St E, Williamsburg, VA 23185",,https://www.google.com/maps/place/Regency+Room+at+The+Williamsburg+Inn/data=!4m7!3m6!1s0x89b08907b8aa2813:0xfd95903a9d24481!8m2!3d37.2688985!4d-76.6975652!16s%2Fg%2F11hbqkphqn!19sChIJEyiquAeJsIkRgUTSqQNZ2Q8?authuser=0&hl=en&rclk=1,places to eat in williamsburg virginia
ChIJg3i4cBWJsIkRQZ5qIj1nu6Q,Ol' Dominion Burger,"Ol' Dominion Burger Bar is Williamsburg's Smashburger Emporium! Home of the ""Dirty Burger"". Handcrafted Smash Burgers, using 100% locally raised, hormone-free beef, with highly inspired, fresh ingredients! O.D.B is a homage to the delicious diner-style smash burgers, served in the ""Good Ole Days"".",,107,3.4,"Name: Amber Ox Public House
Link: https://www.google.com/maps/search/Amber+Ox+Public+House/@37.272807,-76.708522?authuser=0&hl=en&entry=ttu
Reviews: 3312 reviews

Name: Rick's Cheese Steak Shop
Link: https://www.google.com/maps/search/Rick's+Cheese+Steak+Shop/@37.2734109,-76.7092104?authuser=0&hl=en&entry=ttu
Reviews: 2018 reviews

Name: Retro's Good Eats
Link: https://www.google.com/maps/search/Retro's+Good+Eats/@37.272293,-76.707118?authuser=0&hl=en&entry=ttu
Reviews: 893 reviews

Name: Cook's Burger Bar
Link: https://www.google.com/maps/search/Cook's+Burger+Bar/@37.2808785,-76.7202145?authuser=0&hl=en&entry=ttu
Reviews: 617 reviews

Name: Dominion Dogs Hot Dogs Cold Beer
Link: https://www.google.com/maps/search/Dominion+Dogs+Hot+Dogs+Cold+Beer/@37.2693131,-76.6754454?authuser=0&hl=en&entry=ttu
Reviews: 251 reviews",https://www.precariousbeer.com/odb,(757) 808-5104,"{""latitude"":37.27008,""longitude"":-76.7059797}",Ol' Dominion Burger (Owner),https://www.google.com/maps/contrib/110678608437883471292,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqPfydkggV9MDcHDK0afnd2UIESfS27vq_sLTcrDjrcQVBqo3i6JQmiBTIdplA1SfDi3j_96w_wZAG2OcRiGrQxyozUUgzCCI20Qoxi3lhZ3RKdEnwKwfxb0wqcJSbvhXt9CnqOaA=s1024,Hamburger restaurant,Hamburger restaurant,11 AM-10 PM,,Open All Days,"Inside the Precarious Beer Hall, 110 S Henry St, Williamsburg, VA 23185","price, burger and fries, seasoned, cold, chicken sandwich, arcade games, taco, beer hall, black and blue burger, canned",https://www.google.com/maps/place/Ol%27+Dominion+Burger/data=!4m7!3m6!1s0x89b0891570b87883:0xa4bb673d226a9e41!8m2!3d37.27008!4d-76.7059797!16s%2Fg%2F11t2z76bvy!19sChIJg3i4cBWJsIkRQZ5qIj1nu6Q?authuser=0&hl=en&rclk=1,places to eat in williamsburg virginia
ChIJh4UZIwiJsIkR1jC4dgBKV0A,Traditions,Enjoy traditional American breakfast and lunch cuisine with a modern twist to please the palate. Walk-in only. We are happy to accommodate any allergies you have. Most dishes can be prepared gluten-free. Please let your server know if you have any allergies.,,140,3.8,"Name: Colonial Pancake House
Link: https://www.google.com/maps/search/Colonial+Pancake+House/@37.2737428,-76.68894259999999?authuser=0&hl=en&entry=ttu
Reviews: 2911 reviews

Name: Blue Talon Bistro
Link: https://www.google.com/maps/search/Blue+Talon+Bistro/@37.2720392,-76.7067197?authuser=0&hl=en&entry=ttu
Reviews: 1626 reviews

Name: Old Chickahominy House
Link: https://www.google.com/maps/search/Old+Chickahominy+House/@37.2538981,-76.73253439999999?authuser=0&hl=en&entry=ttu
Reviews: 928 reviews

Name: Culture Cafe
Link: https://www.google.com/maps/search/Culture+Cafe/@37.2740024,-76.71216729999999?authuser=0&hl=en&entry=ttu
Reviews: 605 reviews

Name: Sweet Tea & Barley
Link: https://www.google.com/maps/search/Sweet+Tea+%26+Barley/@37.268333299999995,-76.7002656?authuser=0&hl=en&entry=ttu
Reviews: 343 reviews",https://www.colonialwilliamsburg.org/stay-play/dining/restaurants/traditions/,(757) 220-7688,"{""latitude"":37.26839,""longitude"":-76.70035}",Traditions (Owner),https://www.google.com/maps/contrib/116874496275355506765,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no-rVo1UXaF97FdUMYqzaGaSN0tzqmEiLYwXTI4HbUVG8cB2AqlbMI2Owd689JUq7RXrsb2LJanh-KUXw-XM0P9edGYvQsm7SLLwf8BplL9yOUHbS0_cWCcu1WHiVBrav7tEDOV=s1024,Southern restaurant (US),"Southern restaurant (US), Restaurant",7-11 AM,,Open All Days,"310 S England St, Williamsburg, VA 23185","price, brunch, hotel, breakfast buffet, prime rib, july 4th, christmas eve, period, charcuterie board, scallops",https://www.google.com/maps/place/Traditions/data=!4m7!3m6!1s0x89b0890823198587:0x40574a0076b830d6!8m2!3d37.26839!4d-76.70035!16s%2Fg%2F11d_1ssmj8!19sChIJh4UZIwiJsIkR1jC4dgBKV0A?authuser=0&hl=en&rclk=1,places to eat in williamsburg virginia
ChIJA2Dm-_mIsIkRaN5BwsYFzMk,Hong Kong Chinese Restaurant,,,255,3.7,"Name: Peking Restaurant
Link: https://www.google.com/maps/search/Peking+Restaurant/@37.2889236,-76.7182941?authuser=0&hl=en&entry=ttu
Reviews: 1966 reviews

Name: Top's China
Link: https://www.google.com/maps/search/Top's+China/@37.338802900000005,-76.7521551?authuser=0&hl=en&entry=ttu
Reviews: 527 reviews

Name: Top's China Restaurant
Link: https://www.google.com/maps/search/Top's+China+Restaurant/@37.2577904,-76.74039560000001?authuser=0&hl=en&entry=ttu
Reviews: 252 reviews

Name: No 1 Restaurant
Link: https://www.google.com/maps/search/No+1+Restaurant/@37.2490297,-76.6849149?authuser=0&hl=en&entry=ttu
Reviews: 165 reviews

Name: China Wok
Link: https://www.google.com/maps/search/China+Wok/@37.336808700000006,-76.7358983?authuser=0&hl=en&entry=ttu
Reviews: 120 reviews",http://www.hkwilliamsburg.com/,(757) 229-9999,"{""latitude"":37.269414399999995,""longitude"":-76.6755443}",Hong Kong Chinese Restaurant (Owner),https://www.google.com/maps/contrib/101765956957134407276,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrZN3XhlMocRBexbw7eDEmAxOUNvlojDvmeFncwBhHzDlN9R7SXAWdNFdJDP_-HEarrzDK7O5JhJbDopxrUeCMYTNUSGnXmfAmsUAPbbNH4aAGc8-qdhgKEF-XCivCFNj6HTz4DHg=s1024,Chinese restaurant,Chinese restaurant,10:30 AM-10 PM,,Sunday,"701 Merrimac Trail, Williamsburg, VA 23185","price, general tso chicken, broccoli, egg rolls, wonton soup, teriyaki, american chinese food, orange, sesame chicken, spare ribs",https://www.google.com/maps/place/Hong+Kong+Chinese+Restaurant/data=!4m7!3m6!1s0x89b088f9fbe66003:0xc9cc05c6c241de68!8m2!3d37.2694144!4d-76.6755443!16s%2Fg%2F1tdqcfyq!19sChIJA2Dm-_mIsIkRaN5BwsYFzMk?authuser=0&hl=en&rclk=1,places to eat in williamsburg virginia
ChIJt7xocdGLsIkRQ3PSzAn-GNk,Center Street Grill,"New American eats with a global touch served in informal rooms, with a raw bar, patio & live music.",,372,4.4,"Name: Second Street American Bistro
Link: https://www.google.com/maps/search/Second+Street+American+Bistro/@37.274720699999996,-76.6870557?authuser=0&hl=en&entry=ttu
Reviews: 3796 reviews

Name: Craft 31
Link: https://www.google.com/maps/search/Craft+31/@37.265224599999996,-76.7416468?authuser=0&hl=en&entry=ttu
Reviews: 2794 reviews

Name: Rick's Cheese Steak Shop
Link: https://www.google.com/maps/search/Rick's+Cheese+Steak+Shop/@37.2734109,-76.7092104?authuser=0&hl=en&entry=ttu
Reviews: 2018 reviews

Name: The Huntsman's Grill
Link: https://www.google.com/maps/search/The+Huntsman's+Grill/@37.3504449,-76.7306438?authuser=0&hl=en&entry=ttu
Reviews: 830 reviews

Name: Anatolia Bar & Grill
Link: https://www.google.com/maps/search/Anatolia+Bar+%26+Grill/@37.2793126,-76.7427742?authuser=0&hl=en&entry=ttu
Reviews: 377 reviews",http://www.centerstreetgrill.com/,(757) 220-4600,"{""latitude"":37.2783465,""longitude"":-76.7418313}",Center Street Grill (Owner),https://www.google.com/maps/contrib/102185869003467044005,https://lh3.googleusercontent.com/p/AF1QipO7BXRGM_fcSoqTNFh7TqPGPKFs0mqtO4Gr7vtI=s1024,American restaurant,"American restaurant, Restaurant",3-8 PM,,"Monday, Sunday","5101 Center St, Williamsburg, VA 23188","prices, party, philadelphia roll, appetizer, rolls, pork chop, evening, cubano, brunch, water",https://www.google.com/maps/place/Center+Street+Grill/data=!4m7!3m6!1s0x89b08bd17168bcb7:0xd918fe09ccd27343!8m2!3d37.2783465!4d-76.7418313!16s%2Fg%2F1tgf428z!19sChIJt7xocdGLsIkRQ3PSzAn-GNk?authuser=0&hl=en&rclk=1,places to eat in williamsburg virginia
ChIJx1egvtiJsIkRI1hxvuClb8U,Illy Caffe,Cosmopolitan Cafe offering the world's best coffee as well as great food items. Join us for our Aperitivo Happy Hour outside!,,533,4.2,"Name: Aromas Coffeehouse Bakery & Cafe
Link: https://www.google.com/maps/search/Aromas+Coffeehouse+Bakery+%26+Cafe/@37.2722639,-76.7069972?authuser=0&hl=en&entry=ttu
Reviews: 1424 reviews

Name: Tipsy Beans Cafe
Link: https://www.google.com/maps/search/Tipsy+Beans+Caf%C3%A9/@37.2883411,-76.72461659999999?authuser=0&hl=en&entry=ttu
Reviews: 1151 reviews

Name: Culture Cafe
Link: https://www.google.com/maps/search/Culture+Cafe/@37.2740024,-76.71216729999999?authuser=0&hl=en&entry=ttu
Reviews: 605 reviews

Name: The Mill
Link: https://www.google.com/maps/search/The+Mill/@37.226787099999996,-76.6649295?authuser=0&hl=en&entry=ttu
Reviews: 114 reviews

Name: Eleva Coffee Lounge Williamsburg
Link: https://www.google.com/maps/search/Eleva+Coffee+Lounge+Williamsburg/@37.270558799999996,-76.70728849999999?authuser=0&hl=en&entry=ttu
Reviews: 110 reviews",https://www.facebook.com/illyCaffeWilliamsburg/,(757) 208-0006,"{""latitude"":37.2711438,""longitude"":-76.70700029999999}",Illy Caffe (Owner),https://www.google.com/maps/contrib/118389950668838897437,https://lh3.googleusercontent.com/p/AF1QipMQ0nutBzY7sPusW2yH80QJ1tI-GDvsUoVRVVqx=s1024,Cafe,"Cafe, Restaurant",7 AM-7 PM,,Open All Days,"435 W Duke of Gloucester St, Williamsburg, VA 23185","croissant, latte, cappuccino, atmosphere, gelato, cold brew, italian, cupcakes, ham, spinach",https://www.google.com/maps/place/Illy+Caffe/data=!4m7!3m6!1s0x89b089d8bea057c7:0xc56fa5e0be715823!8m2!3d37.2711438!4d-76.7070003!16s%2Fg%2F11h93sh1ql!19sChIJx1egvtiJsIkRI1hxvuClb8U?authuser=0&hl=en&rclk=1,places to eat in williamsburg virginia
ChIJZxfpYQGJsIkRPgyBh78cBDY,Popeyes Louisiana Kitchen,"Swing by your local Popeyes at 1500 Richmond Road and treat yourself to our awesome New Orleans-style menu. We've got wings in 6 delicious flavors, crispy fried chicken, perfectly seasoned chicken tenders, and our famous chicken sandwich that you're going to love. And don't forget about the newest addition to our lineup: Boneless Wings! Whether you need a quick lunch, a filling dinner, or a family meal, we've got you covered. Use our convenient drive-thru, order ahead online or on the Popeyes app for easy pickup, or get your meal delivered right to your door. We even offer catering at select locations!",,1316,3.2,"Name: Cook Out
Link: https://www.google.com/maps/search/Cook+Out/@37.2955998,-76.7261999?authuser=0&hl=en&entry=ttu
Reviews: 2928 reviews

Name: McDonald's
Link: https://www.google.com/maps/search/McDonald's/@37.2928648,-76.72483849999999?authuser=0&hl=en&entry=ttu
Reviews: 1679 reviews

Name: Five Guys
Link: https://www.google.com/maps/search/Five+Guys/@37.2888087,-76.7248601?authuser=0&hl=en&entry=ttu
Reviews: 1041 reviews

Name: KFC
Link: https://www.google.com/maps/search/KFC/@37.292039599999995,-76.72326530000001?authuser=0&hl=en&entry=ttu
Reviews: 949 reviews",https://www.popeyes.com/store-locator/store/restaurant_86719?utm_source=yext&utm_medium=referral&utm_campaign=organic-local-listings,(757) 209-2480,"{""latitude"":37.2904281,""longitude"":-76.7233377}",Popeyes Louisiana Kitchen (Owner),https://www.google.com/maps/contrib/113388953287976944504,https://lh3.googleusercontent.com/p/AF1QipPizLsgv22EdGj65Z4xpaDmRvN5sRGPYMW5Sjo=s1024,Chicken restaurant,"Chicken restaurant, Cajun restaurant, Fast food restaurant, Restaurant, Seafood restaurant",10 AM-1 AM,,Open All Days,"1500 Richmond Rd, Williamsburg, VA 23185","drive thru, chicken tenders, window, spicy chicken sandwich, machine, sitting, napkins, red beans and rice, apple pies, employee",https://www.google.com/maps/place/Popeyes+Louisiana+Kitchen/data=!4m7!3m6!1s0x89b0890161e91767:0x36041cbf87810c3e!8m2!3d37.2904281!4d-76.7233377!16s%2Fg%2F11h1076jsg!19sChIJZxfpYQGJsIkRPgyBh78cBDY?authuser=0&hl=en&rclk=1,places to eat in williamsburg virginia
ChIJqwgbyDiMsIkRPnD2EZMzIls,Francesco's Ristorante Italiano,"Old-school casual Italian restaurant featuring classic pasta, seafood & meat dishes plus pizzas.",,1039,4.6,"Name: Sal's By Victor
Link: https://www.google.com/maps/search/Sal's+By+Victor/@37.280632,-76.72044369999999?authuser=0&hl=en&entry=ttu
Reviews: 3967 reviews

Name: Antonio's Ristorante Italiano
Link: https://www.google.com/maps/search/Antonio's+Ristorante+Italiano/@37.268581399999995,-76.67543479999999?authuser=0&hl=en&entry=ttu
Reviews: 1198 reviews

Name: Giuseppe's Italian Restaurant
Link: https://www.google.com/maps/search/Giuseppe's+Italian+Restaurant/@37.31592330000001,-76.7382082?authuser=0&hl=en&entry=ttu
Reviews: 882 reviews

Name: Tuscany Ristorante Williamsburg
Link: https://www.google.com/maps/search/Tuscany+Ristorante+Williamsburg/@37.3065038,-76.7507074?authuser=0&hl=en&entry=ttu
Reviews: 694 reviews

Name: Larry's Italian Restaurant
Link: https://www.google.com/maps/search/Larry's+Italian+Restaurant/@37.3388622,-76.752237?authuser=0&hl=en&entry=ttu
Reviews: 648 reviews",http://www.francescositaliano.com/,(757) 345-0557,"{""latitude"":37.3430568,""longitude"":-76.75544169999999}",Francesco's Ristorante Italiano (Owner),https://www.google.com/maps/contrib/103722847039430978625,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noIqTNPebTZAHDujQeVQotk8N4gxmXpjq-WPo120wJt2gk6nC9KZDLxZqwuJc8fDgsRFlgDzuPNHirOmZrKj_Sci86dfaVclkC9VYj22SVfgN87SoEiKmJUvr9bpsFK7B5SP5pUyQ=s1024,Italian restaurant,"Italian restaurant, Pizza restaurant",11 AM-9 PM,,Open All Days,"6524 Richmond Rd, Williamsburg, VA 23188","garlic bread, alfredo, veal, strip mall, leftovers, fresh pasta, penne vodka, osso bucco, cannoli, intimate",https://www.google.com/maps/place/Francesco%27s+Ristorante+Italiano/data=!4m7!3m6!1s0x89b08c38c81b08ab:0x5b22339311f6703e!8m2!3d37.3430568!4d-76.7554417!16s%2Fg%2F1thmlw9v!19sChIJqwgbyDiMsIkRPnD2EZMzIls?authuser=0&hl=en&rclk=1,places to eat in williamsburg virginia
ChIJldlhZ9iJsIkROyy1sq9P5jo,It's Just Wings,"We're saucy, crispy, and unapologetically bold--just like our wings. For four years, you've been crushing your cravings with It's Just Wings. Now, you can get all that flavor at your local It's Just Wings--serving it up hot from inside Chili's Grill & Bar in Williamsburg. From Classic Buffalo to smoky House BBQ and our fiery Nashville Hot, we've got the flavor you're after. Pick up, or get 'em delivered--however you want 'em, we've got you. Order online now.",,59,3.3,"Name: Buffalo Wild Wings
Link: https://www.google.com/maps/search/Buffalo+Wild+Wings/@37.2787599,-76.7404227?authuser=0&hl=en&entry=ttu
Reviews: 1405 reviews

Name: Super Chix - Williamsburg, VA
Link: https://www.google.com/maps/search/Super+Chix+-+Williamsburg%2C+VA/@37.2805813,-76.7213605?authuser=0&hl=en&entry=ttu
Reviews: 701 reviews

Name: Highway Pizza
Link: https://www.google.com/maps/search/Highway+Pizza/@37.3085799,-76.7313767?authuser=0&hl=en&entry=ttu
Reviews: 358 reviews

Name: Munchies Southern Soul
Link: https://www.google.com/maps/search/Munchies+Southern+Soul/@37.307432899999995,-76.75028979999999?authuser=0&hl=en&entry=ttu
Reviews: 133 reviews

Name: 92 Korean Chicken Williamsburg (Bonanza Social Kitchen)
Link: https://www.google.com/maps/search/92+Korean+Chicken+Williamsburg+(Bonanza+Social+Kitchen)/@37.282433999999995,-76.7216388?authuser=0&hl=en&entry=ttu
Reviews: 56 reviews",https://locations.itsjustwings.com/va/williamsburg/williamsburg-its-just-wings?utm_source=google&utm_medium=local&utm_campaign=IJW,(469) 502-2140,"{""latitude"":37.294796,""longitude"":-76.725824}",It's Just Wings (Owner),https://www.google.com/maps/contrib/117224709947934075295,https://lh3.googleusercontent.com/p/AF1QipOI3AmtizG4nhwRb3yt82TxLlF0WCwFRSIHkJ-7=s1024,Chicken wings restaurant,"Chicken wings restaurant, Chicken restaurant, Lunch restaurant, Delivery Restaurant, Takeout Restaurant, Restaurant",11 AM-10 PM,,Open All Days,"1652 Richmond Rd, Williamsburg, VA 23185","fries, price, bone-in wings, bag, delivery, take out, seasoning",https://www.google.com/maps/place/It%27s+Just+Wings/data=!4m7!3m6!1s0x89b089d86761d995:0x3ae64fafb2b52c3b!8m2!3d37.294796!4d-76.725824!16s%2Fg%2F11nckzj8nq!19sChIJldlhZ9iJsIkROyy1sq9P5jo?authuser=0&hl=en&rclk=1,places to eat in williamsburg virginia
ChIJUTJVVGuJsIkR7pnK61mwmOg,Bistro 515,"American standards & cocktails served in a casual, contemporary setting at the Holiday Inn.",,63,4.2,"Name: Another Broken Egg Cafe
Link: https://www.google.com/maps/search/Another+Broken+Egg+Cafe/@37.2869934,-76.7221533?authuser=0&hl=en&entry=ttu
Reviews: 2479 reviews

Name: Blue Talon Bistro
Link: https://www.google.com/maps/search/Blue+Talon+Bistro/@37.2720392,-76.7067197?authuser=0&hl=en&entry=ttu
Reviews: 1626 reviews

Name: Not Another Pancake House
Link: https://www.google.com/maps/search/Not+Another+Pancake+House/@37.2960869,-76.72558049999999?authuser=0&hl=en&entry=ttu
Reviews: 1432 reviews

Name: Culture Cafe
Link: https://www.google.com/maps/search/Culture+Cafe/@37.2740024,-76.71216729999999?authuser=0&hl=en&entry=ttu
Reviews: 605 reviews

Name: Traditions
Link: https://www.google.com/maps/search/Traditions/@37.26839,-76.70035?authuser=0&hl=en&entry=ttu
Reviews: 140 reviews",http://www.holidayinn.com/hotels/us/en/Williamsburg/WBGBR/hoteldetail/dining,(757) 229-9990,"{""latitude"":37.2850226,""longitude"":-76.71034089999999}",Bistro 515 (Owner),https://www.google.com/maps/contrib/102306049751173920426,https://lh3.googleusercontent.com/p/AF1QipNwD5QuL90D_X5_bL2nB5XV3qn5eOB9_eLeUFn_=s1024,Restaurant,"Restaurant, Bistro, Breakfast restaurant, Diner, Takeout Restaurant","6:30-9:30 AM, 5-9 PM",,Open All Days,"Holiday Inn Gateway, 515 Bypass Rd, Williamsburg, VA 23185","hotel, chef, dinner, waffles, bartender, bacon, pepper, buffet",https://www.google.com/maps/place/Bistro+515/data=!4m7!3m6!1s0x89b0896b54553251:0xe898b059ebca99ee!8m2!3d37.2850226!4d-76.7103409!16s%2Fg%2F1tfm7jg7!19sChIJUTJVVGuJsIkR7pnK61mwmOg?authuser=0&hl=en&rclk=1,places to eat in williamsburg virginia
ChIJv_HJMgqJsIkRAT7h_LK9pnM,Colonial Williamsburg,"Stop in at the Colonial Williamsburg Visitor Center to purchase tickets and find information on current events and activities. Whether you have an itinerary of your own or need help starting one, our friendly staff will steer you in the right direction. The Historic Area and Art Museums are open to guests 10:00 a.m. to 5:00 p.m. daily. The Colonial Williamsburg Visitor Center opens to guests at 9:30 a.m.",,10644,4.6,"Name: The Art Museums of Colonial Williamsburg
Link: https://www.google.com/maps/search/The+Art+Museums+of+Colonial+Williamsburg/@37.2685649,-76.7039288?authuser=0&hl=en&entry=ttu
Reviews: 1424 reviews

Name: Colonial National Historical Park
Link: https://www.google.com/maps/search/Colonial+National+Historical+Park/@37.2730873,-76.599389?authuser=0&hl=en&entry=ttu
Reviews: 57 reviews

Name: The Colonial Williamsburg Foundation
Link: https://www.google.com/maps/search/The+Colonial+Williamsburg+Foundation/@37.2711628,-76.7059891?authuser=0&hl=en&entry=ttu
Reviews: 34 reviews

Name: Canal
Link: https://www.google.com/maps/search/Canal/@37.275364599999996,-76.7033743?authuser=0&hl=en&entry=ttu
Reviews: 3 reviews

Name: Lewis House
Link: https://www.google.com/maps/search/Lewis+House/@37.2704809,-76.69783819999999?authuser=0&hl=en&entry=ttu
Reviews: 1 reviews",https://www.colonialwilliamsburg.org/,(888) 965-7254,"{""latitude"":37.2696927,""longitude"":-76.6961231}",Colonial Williamsburg (Owner),https://www.google.com/maps/contrib/101428856527330802381,https://lh3.googleusercontent.com/p/AF1QipMYYsAGOlGtb_S7CdBZa0jocqnDFHvW4pOyVfvR=s1024,History museum,"History museum, Historical landmark, Tourist attraction",10 AM-5 PM,,Open All Days,"101 Visitor Center Dr, Williamsburg, VA 23185","visitor center, carriage, taverns, colonial history of the united states, living museum, governor, shuttle bus, ghost, tradesmen, thomas jefferson",https://www.google.com/maps/place/Colonial+Williamsburg/data=!4m7!3m6!1s0x89b0890a32c9f1bf:0x73a6bdb2fce13e01!8m2!3d37.2696927!4d-76.6961231!16s%2Fm%2F06_1qm4!19sChIJv_HJMgqJsIkRAT7h_LK9pnM?authuser=0&hl=en&rclk=1,places to eat in williamsburg virginia
